Step,AgentID,Speed,VehicleType,Position
2644,545,3.6,Car,"(236160072, 236160006)"
2644,546,7.2,Bus,"(281474610, 281474691)"
2644,547,21.6,Car,"(281474610, 236306981)"
2644,548,7.2,Motorcycle,"(273461469, 236160072)"
2644,549,25.2,Car,"(3044475380, 281474691)"
2644,550,7.2,Truck,"(495649052, 495649040)"
2645,531,21.6,Motorcycle,"(236160072, 267538595)"
2645,533,18.0,Motorcycle,"(236160006, 236160072)"
2645,534,21.6,Car,"(236160006, 236160072)"
2645,540,25.2,Car,"(281474691, 3044475380)"
2645,541,3.6,Car,"(236160072, 273461469)"
2645,542,21.6,Car,"(236306981, 281474610)"
2645,543,14.4,Car,"(495649040, 273461469)"
2645,545,7.2,Car,"(236160072, 236160006)"
2645,546,10.8,Bus,"(281474610, 281474691)"
2645,547,18.0,Car,"(281474610, 236306981)"
2645,548,10.8,Motorcycle,236160072
2645,549,21.6,Car,"(3044475380, 281474691)"
2645,550,3.6,Truck,"(495649052, 495649040)"
2645,551,0.0,Truck,"(236306981, 236160006)"
2646,531,25.2,Motorcycle,"(236160072, 267538595)"
2646,534,18.0,Car,"(236160006, 236160072)"
2646,540,21.6,Car,"(281474691, 3044475380)"
2646,541,7.2,Car,"(236160072, 273461469)"
2646,542,18.0,Car,"(236306981, 281474610)"
2646,543,10.8,Car,"(495649040, 273461469)"
2646,545,10.8,Car,"(236160072, 236160006)"
2646,546,14.4,Bus,"(281474610, 281474691)"
2646,547,14.4,Car,"(281474610, 236306981)"
2646,548,7.2,Motorcycle,"(236160072, 236160006)"
2646,549,18.0,Car,"(3044475380, 281474691)"
2646,550,7.2,Truck,495649040
2646,551,3.6,Truck,"(236306981, 236160006)"
2647,531,25.2,Motorcycle,"(236160072, 267538595)"
2647,534,14.4,Car,"(236160006, 236160072)"
2647,540,18.0,Car,"(281474691, 3044475380)"
2647,541,3.6,Car,"(236160072, 273461469)"
2647,542,14.4,Car,281474610
2647,543,14.4,Car,"(495649040, 273461469)"
2647,545,14.4,Car,"(236160072, 236160006)"
2647,546,18.0,Bus,"(281474610, 281474691)"
2647,547,10.8,Car,236306981
2647,548,10.8,Motorcycle,"(236160072, 236160006)"
2647,549,14.4,Car,"(3044475380, 281474691)"
2647,550,3.6,Truck,"(495649040, 273461469)"
2647,551,7.2,Truck,"(236306981, 236160006)"
2648,531,25.2,Motorcycle,"(236160072, 267538595)"
2648,534,10.8,Car,"(236160006, 236160072)"
2648,540,14.4,Car,"(281474691, 3044475380)"
2648,541,0.0,Car,"(236160072, 273461469)"
2648,542,10.8,Car,"(281474610, 281474691)"
2648,543,10.8,Car,273461469
2648,545,18.0,Car,"(236160072, 236160006)"
2648,546,21.6,Bus,"(281474610, 281474691)"
2648,547,7.2,Car,"(236306981, 236160006)"
2648,548,14.4,Motorcycle,"(236160072, 236160006)"
2648,549,10.8,Car,"(3044475380, 281474691)"
2648,550,7.2,Truck,"(495649040, 273461469)"
2648,551,10.8,Truck,"(236306981, 236160006)"
2648,552,0.0,Car,"(273461469, 236160072)"
2649,531,25.2,Motorcycle,"(236160072, 267538595)"
2649,534,7.2,Car,"(236160006, 236160072)"
2649,540,10.8,Car,"(281474691, 3044475380)"
2649,541,3.6,Car,"(236160072, 273461469)"
2649,542,14.4,Car,"(281474610, 281474691)"
2649,543,7.2,Car,273461469
2649,545,21.6,Car,"(236160072, 236160006)"
2649,546,25.2,Bus,"(281474610, 281474691)"
2649,547,10.8,Car,"(236306981, 236160006)"
2649,548,18.0,Motorcycle,"(236160072, 236160006)"
2649,549,7.2,Car,"(3044475380, 281474691)"
2649,550,10.8,Truck,"(495649040, 273461469)"
2649,551,14.4,Truck,"(236306981, 236160006)"
2649,552,3.6,Car,"(273461469, 236160072)"
2650,531,25.2,Motorcycle,"(236160072, 267538595)"
2650,534,3.6,Car,"(236160006, 236160072)"
2650,540,14.4,Car,"(281474691, 3044475380)"
2650,541,0.0,Car,"(236160072, 273461469)"
2650,542,18.0,Car,"(281474610, 281474691)"
2650,543,3.6,Car,"(273461469, 236160072)"
2650,545,25.2,Car,"(236160072, 236160006)"
2650,546,21.6,Bus,"(281474610, 281474691)"
2650,547,14.4,Car,"(236306981, 236160006)"
2650,548,21.6,Motorcycle,"(236160072, 236160006)"
2650,549,3.6,Car,"(3044475380, 281474691)"
2650,550,14.4,Truck,"(495649040, 273461469)"
2650,551,18.0,Truck,"(236306981, 236160006)"
2650,552,7.2,Car,"(273461469, 236160072)"
2651,531,25.2,Motorcycle,"(236160072, 267538595)"
2651,534,0.0,Car,"(236160006, 236160072)"
2651,542,21.6,Car,"(281474610, 281474691)"
2651,543,7.2,Car,"(273461469, 236160072)"
2651,545,25.2,Car,"(236160072, 236160006)"
2651,546,18.0,Bus,"(281474610, 281474691)"
2651,547,10.8,Car,"(236306981, 236160006)"
2651,548,25.2,Motorcycle,"(236160072, 236160006)"
2651,549,0.0,Car,"(3044475380, 281474691)"
2651,550,18.0,Truck,"(495649040, 273461469)"
2651,551,14.4,Truck,"(236306981, 236160006)"
2651,552,3.6,Car,"(273461469, 236160072)"
2652,531,21.6,Motorcycle,"(236160072, 267538595)"
2652,534,3.6,Car,"(236160006, 236160072)"
2652,542,25.2,Car,"(281474610, 281474691)"
2652,543,10.8,Car,236160072
2652,545,25.2,Car,"(236160072, 236160006)"
2652,546,14.4,Bus,"(281474610, 281474691)"
2652,547,14.4,Car,"(236306981, 236160006)"
2652,548,25.2,Motorcycle,"(236160072, 236160006)"
2652,549,3.6,Car,"(3044475380, 281474691)"
2652,550,21.6,Truck,"(495649040, 273461469)"
2652,551,10.8,Truck,"(236306981, 236160006)"
2652,552,7.2,Car,236160072
2653,531,18.0,Motorcycle,"(236160072, 267538595)"
2653,534,0.0,Car,"(236160006, 236160072)"
2653,542,21.6,Car,"(281474610, 281474691)"
2653,543,7.2,Car,236160072
2653,545,25.2,Car,"(236160072, 236160006)"
2653,546,18.0,Bus,"(281474610, 281474691)"
2653,547,10.8,Car,"(236306981, 236160006)"
2653,548,25.2,Motorcycle,"(236160072, 236160006)"
2653,549,0.0,Car,"(3044475380, 281474691)"
2653,550,25.2,Truck,"(495649040, 273461469)"
2653,551,7.2,Truck,"(236306981, 236160006)"
2653,552,3.6,Car,"(236160072, 236160006)"
2654,531,14.4,Motorcycle,"(236160072, 267538595)"
2654,534,3.6,Car,236160072
2654,542,25.2,Car,"(281474610, 281474691)"
2654,543,3.6,Car,"(236160072, 236160006)"
2654,545,25.2,Car,"(236160072, 236160006)"
2654,546,14.4,Bus,281474691
2654,547,7.2,Car,"(236306981, 236160006)"
2654,548,25.2,Motorcycle,"(236160072, 236160006)"
2654,549,3.6,Car,281474691
2654,550,25.2,Truck,"(495649040, 273461469)"
2654,551,3.6,Truck,"(236306981, 236160006)"
2654,552,7.2,Car,"(236160072, 236160006)"
2655,531,18.0,Motorcycle,"(236160072, 267538595)"
2655,534,0.0,Car,"(236160072, 273461469)"
2655,542,21.6,Car,"(281474610, 281474691)"
2655,543,7.2,Car,"(236160072, 236160006)"
2655,545,25.2,Car,"(236160072, 236160006)"
2655,546,10.8,Bus,"(281474691, 3044475380)"
2655,547,3.6,Car,"(236306981, 236160006)"
2655,548,25.2,Motorcycle,"(236160072, 236160006)"
2655,549,0.0,Car,"(281474691, 281474610)"
2655,550,21.6,Truck,"(495649040, 273461469)"
2655,551,0.0,Truck,"(236306981, 236160006)"
2655,552,10.8,Car,"(236160072, 236160006)"
2656,534,3.6,Car,"(236160072, 273461469)"
2656,542,18.0,Car,"(281474610, 281474691)"
2656,543,10.8,Car,"(236160072, 236160006)"
2656,545,25.2,Car,"(236160072, 236160006)"
2656,546,14.4,Bus,"(281474691, 3044475380)"
2656,547,7.2,Car,"(236306981, 236160006)"
2656,548,25.2,Motorcycle,"(236160072, 236160006)"
2656,549,3.6,Car,"(281474691, 281474610)"
2656,550,18.0,Truck,"(495649040, 273461469)"
2656,551,3.6,Truck,"(236306981, 236160006)"
2656,552,14.4,Car,"(236160072, 236160006)"
2657,534,7.2,Car,"(236160072, 273461469)"
2657,542,14.4,Car,"(281474610, 281474691)"
2657,543,14.4,Car,"(236160072, 236160006)"
2657,545,25.2,Car,"(236160072, 236160006)"
2657,546,18.0,Bus,"(281474691, 3044475380)"
2657,547,3.6,Car,"(236306981, 236160006)"
2657,548,25.2,Motorcycle,"(236160072, 236160006)"
2657,549,7.2,Car,"(281474691, 281474610)"
2657,550,14.4,Truck,"(495649040, 273461469)"
2657,551,0.0,Truck,"(236306981, 236160006)"
2657,552,18.0,Car,"(236160072, 236160006)"
2658,534,3.6,Car,"(236160072, 273461469)"
2658,542,10.8,Car,281474691
2658,543,18.0,Car,"(236160072, 236160006)"
2658,545,25.2,Car,"(236160072, 236160006)"
2658,546,21.6,Bus,"(281474691, 3044475380)"
2658,547,0.0,Car,"(236306981, 236160006)"
2658,548,25.2,Motorcycle,"(236160072, 236160006)"
2658,549,10.8,Car,"(281474691, 281474610)"
2658,550,18.0,Truck,"(495649040, 273461469)"
2658,551,0.0,Truck,"(236306981, 236160006)"
2658,552,21.6,Car,"(236160072, 236160006)"
2658,553,0.0,Car,"(495649040, 273461469)"
2659,542,7.2,Car,"(281474691, 3376781934)"
2659,543,21.6,Car,"(236160072, 236160006)"
2659,545,25.2,Car,"(236160072, 236160006)"
2659,546,25.2,Bus,"(281474691, 3044475380)"
2659,547,0.0,Car,"(236306981, 236160006)"
2659,548,25.2,Motorcycle,"(236160072, 236160006)"
2659,549,14.4,Car,"(281474691, 281474610)"
2659,550,14.4,Truck,273461469
2659,551,0.0,Truck,"(236306981, 236160006)"
2659,552,25.2,Car,"(236160072, 236160006)"
2659,553,3.6,Car,"(495649040, 273461469)"
2660,542,10.8,Car,"(281474691, 3376781934)"
2660,543,25.2,Car,"(236160072, 236160006)"
2660,545,25.2,Car,"(236160072, 236160006)"
2660,546,25.2,Bus,"(281474691, 3044475380)"
2660,547,0.0,Car,"(236306981, 236160006)"
2660,548,25.2,Motorcycle,"(236160072, 236160006)"
2660,549,18.0,Car,"(281474691, 281474610)"
2660,550,10.8,Truck,"(273461469, 236160072)"
2660,551,0.0,Truck,"(236306981, 236160006)"
2660,552,25.2,Car,"(236160072, 236160006)"
2660,553,7.2,Car,"(495649040, 273461469)"
2661,542,14.4,Car,"(281474691, 3376781934)"
2661,543,25.2,Car,"(236160072, 236160006)"
2661,545,25.2,Car,"(236160072, 236160006)"
2661,546,25.2,Bus,"(281474691, 3044475380)"
2661,547,0.0,Car,"(236306981, 236160006)"
2661,548,25.2,Motorcycle,"(236160072, 236160006)"
2661,549,21.6,Car,"(281474691, 281474610)"
2661,550,7.2,Truck,236160072
2661,551,0.0,Truck,"(236306981, 236160006)"
2661,552,25.2,Car,"(236160072, 236160006)"
2661,553,10.8,Car,"(495649040, 273461469)"
2661,554,0.0,Motorcycle,"(236160072, 236160006)"
2662,542,10.8,Car,"(281474691, 3376781934)"
2662,543,25.2,Car,"(236160072, 236160006)"
2662,545,21.6,Car,"(236160072, 236160006)"
2662,546,25.2,Bus,"(281474691, 3044475380)"
2662,547,0.0,Car,"(236306981, 236160006)"
2662,548,25.2,Motorcycle,"(236160072, 236160006)"
2662,549,25.2,Car,"(281474691, 281474610)"
2662,550,3.6,Truck,236160072
2662,551,0.0,Truck,"(236306981, 236160006)"
2662,552,25.2,Car,"(236160072, 236160006)"
2662,553,14.4,Car,"(495649040, 273461469)"
2662,554,3.6,Motorcycle,"(236160072, 236160006)"
2663,542,7.2,Car,"(281474691, 3376781934)"
2663,543,25.2,Car,"(236160072, 236160006)"
2663,545,18.0,Car,"(236160072, 236160006)"
2663,546,21.6,Bus,"(281474691, 3044475380)"
2663,547,0.0,Car,"(236306981, 236160006)"
2663,548,21.6,Motorcycle,"(236160072, 236160006)"
2663,549,21.6,Car,"(281474691, 281474610)"
2663,550,0.0,Truck,236160072
2663,551,0.0,Truck,"(236306981, 236160006)"
2663,552,25.2,Car,"(236160072, 236160006)"
2663,553,18.0,Car,"(495649040, 273461469)"
2663,554,7.2,Motorcycle,"(236160072, 236160006)"
2664,542,3.6,Car,"(281474691, 3376781934)"
2664,543,25.2,Car,"(236160072, 236160006)"
2664,545,14.4,Car,"(236160072, 236160006)"
2664,546,18.0,Bus,"(281474691, 3044475380)"
2664,547,3.6,Car,"(236306981, 236160006)"
2664,548,25.2,Motorcycle,"(236160072, 236160006)"
2664,549,18.0,Car,"(281474691, 281474610)"
2664,550,0.0,Truck,236160072
2664,551,3.6,Truck,236160006
2664,552,25.2,Car,"(236160072, 236160006)"
2664,553,21.6,Car,"(495649040, 273461469)"
2664,554,10.8,Motorcycle,"(236160072, 236160006)"
2665,542,7.2,Car,3376781934
2665,543,25.2,Car,"(236160072, 236160006)"
2665,545,10.8,Car,"(236160072, 236160006)"
2665,546,14.4,Bus,"(281474691, 3044475380)"
2665,547,7.2,Car,"(236306981, 236160006)"
2665,548,21.6,Motorcycle,"(236160072, 236160006)"
2665,549,21.6,Car,"(281474691, 281474610)"
2665,550,0.0,Truck,"(236160072, 236160006)"
2665,551,0.0,Truck,"(236160006, 236160072)"
2665,552,25.2,Car,"(236160072, 236160006)"
2665,553,25.2,Car,"(495649040, 273461469)"
2665,554,14.4,Motorcycle,"(236160072, 236160006)"
2666,542,3.6,Car,"(3376781934, 3376781933)"
2666,543,25.2,Car,"(236160072, 236160006)"
2666,546,10.8,Bus,"(281474691, 3044475380)"
2666,547,10.8,Car,"(236306981, 236160006)"
2666,548,18.0,Motorcycle,236160006
2666,549,18.0,Car,"(281474691, 281474610)"
2666,550,3.6,Truck,"(236160072, 236160006)"
2666,551,3.6,Truck,"(236160006, 236160072)"
2666,552,25.2,Car,"(236160072, 236160006)"
2666,553,25.2,Car,"(495649040, 273461469)"
2666,554,18.0,Motorcycle,"(236160072, 236160006)"
2667,543,25.2,Car,"(236160072, 236160006)"
2667,546,7.2,Bus,"(281474691, 3044475380)"
2667,547,7.2,Car,236160006
2667,548,14.4,Motorcycle,"(236160006, 236306981)"
2667,549,14.4,Car,281474610
2667,550,7.2,Truck,"(236160072, 236160006)"
2667,551,7.2,Truck,"(236160006, 236160072)"
2667,552,25.2,Car,"(236160072, 236160006)"
2667,553,25.2,Car,"(495649040, 273461469)"
2667,554,21.6,Motorcycle,"(236160072, 236160006)"
2668,543,25.2,Car,"(236160072, 236160006)"
2668,547,3.6,Car,"(236160006, 236160072)"
2668,548,18.0,Motorcycle,"(236160006, 236306981)"
2668,549,10.8,Car,"(281474610, 236306981)"
2668,550,10.8,Truck,"(236160072, 236160006)"
2668,551,10.8,Truck,"(236160006, 236160072)"
2668,552,25.2,Car,"(236160072, 236160006)"
2668,553,21.6,Car,"(495649040, 273461469)"
2668,554,25.2,Motorcycle,"(236160072, 236160006)"
2669,543,25.2,Car,"(236160072, 236160006)"
2669,547,7.2,Car,"(236160006, 236160072)"
2669,548,21.6,Motorcycle,"(236160006, 236306981)"
2669,549,14.4,Car,"(281474610, 236306981)"
2669,550,14.4,Truck,"(236160072, 236160006)"
2669,551,14.4,Truck,"(236160006, 236160072)"
2669,552,25.2,Car,"(236160072, 236160006)"
2669,553,18.0,Car,"(495649040, 273461469)"
2669,554,25.2,Motorcycle,"(236160072, 236160006)"
2670,543,25.2,Car,"(236160072, 236160006)"
2670,547,10.8,Car,"(236160006, 236160072)"
2670,548,18.0,Motorcycle,"(236160006, 236306981)"
2670,549,18.0,Car,"(281474610, 236306981)"
2670,550,18.0,Truck,"(236160072, 236160006)"
2670,551,18.0,Truck,"(236160006, 236160072)"
2670,552,25.2,Car,"(236160072, 236160006)"
2670,553,14.4,Car,"(495649040, 273461469)"
2670,554,25.2,Motorcycle,"(236160072, 236160006)"
2671,543,25.2,Car,"(236160072, 236160006)"
2671,547,14.4,Car,"(236160006, 236160072)"
2671,548,21.6,Motorcycle,"(236160006, 236306981)"
2671,549,21.6,Car,"(281474610, 236306981)"
2671,550,21.6,Truck,"(236160072, 236160006)"
2671,551,21.6,Truck,"(236160006, 236160072)"
2671,552,21.6,Car,"(236160072, 236160006)"
2671,553,10.8,Car,"(495649040, 273461469)"
2671,554,25.2,Motorcycle,"(236160072, 236160006)"
2672,543,21.6,Car,"(236160072, 236160006)"
2672,547,18.0,Car,"(236160006, 236160072)"
2672,548,18.0,Motorcycle,"(236160006, 236306981)"
2672,549,18.0,Car,"(281474610, 236306981)"
2672,550,25.2,Truck,"(236160072, 236160006)"
2672,551,25.2,Truck,"(236160006, 236160072)"
2672,552,18.0,Car,"(236160072, 236160006)"
2672,553,7.2,Car,"(495649040, 273461469)"
2672,554,25.2,Motorcycle,"(236160072, 236160006)"
2673,543,18.0,Car,"(236160072, 236160006)"
2673,547,21.6,Car,"(236160006, 236160072)"
2673,548,14.4,Motorcycle,236306981
2673,549,14.4,Car,"(281474610, 236306981)"
2673,550,25.2,Truck,"(236160072, 236160006)"
2673,551,25.2,Truck,"(236160006, 236160072)"
2673,552,14.4,Car,"(236160072, 236160006)"
2673,553,3.6,Car,"(495649040, 273461469)"
2673,554,25.2,Motorcycle,"(236160072, 236160006)"
2673,555,0.0,Motorcycle,"(236306981, 281474610)"
2674,543,14.4,Car,"(236160072, 236160006)"
2674,547,25.2,Car,"(236160006, 236160072)"
2674,548,10.8,Motorcycle,"(236306981, 281474610)"
2674,549,10.8,Car,236306981
2674,550,25.2,Truck,"(236160072, 236160006)"
2674,551,25.2,Truck,"(236160006, 236160072)"
2674,552,10.8,Car,"(236160072, 236160006)"
2674,553,0.0,Car,"(495649040, 273461469)"
2674,554,25.2,Motorcycle,"(236160072, 236160006)"
2674,555,3.6,Motorcycle,"(236306981, 281474610)"
2675,543,10.8,Car,"(236160072, 236160006)"
2675,547,25.2,Car,"(236160006, 236160072)"
2675,548,14.4,Motorcycle,"(236306981, 281474610)"
2675,549,7.2,Car,"(236306981, 236160006)"
2675,550,25.2,Truck,"(236160072, 236160006)"
2675,551,25.2,Truck,"(236160006, 236160072)"
2675,552,14.4,Car,236160006
2675,553,3.6,Car,"(495649040, 273461469)"
2675,554,25.2,Motorcycle,"(236160072, 236160006)"
2675,555,7.2,Motorcycle,"(236306981, 281474610)"
2676,543,14.4,Car,236160006
2676,547,25.2,Car,"(236160006, 236160072)"
2676,548,18.0,Motorcycle,"(236306981, 281474610)"
2676,549,10.8,Car,"(236306981, 236160006)"
2676,550,25.2,Truck,"(236160072, 236160006)"
2676,551,25.2,Truck,"(236160006, 236160072)"
2676,552,10.8,Car,"(236160006, 236306981)"
2676,553,0.0,Car,"(495649040, 273461469)"
2676,554,25.2,Motorcycle,"(236160072, 236160006)"
2676,555,10.8,Motorcycle,"(236306981, 281474610)"
2677,543,10.8,Car,"(236160006, 236306981)"
2677,547,25.2,Car,"(236160006, 236160072)"
2677,548,21.6,Motorcycle,"(236306981, 281474610)"
2677,549,14.4,Car,"(236306981, 236160006)"
2677,550,25.2,Truck,"(236160072, 236160006)"
2677,551,25.2,Truck,"(236160006, 236160072)"
2677,552,14.4,Car,"(236160006, 236306981)"
2677,553,0.0,Car,"(495649040, 273461469)"
2677,554,25.2,Motorcycle,"(236160072, 236160006)"
2677,555,14.4,Motorcycle,"(236306981, 281474610)"
2678,543,7.2,Car,"(236160006, 236306981)"
2678,547,25.2,Car,"(236160006, 236160072)"
2678,548,18.0,Motorcycle,"(236306981, 281474610)"
2678,549,18.0,Car,"(236306981, 236160006)"
2678,550,25.2,Truck,"(236160072, 236160006)"
2678,551,25.2,Truck,"(236160006, 236160072)"
2678,552,18.0,Car,"(236160006, 236306981)"
2678,553,0.0,Car,"(495649040, 273461469)"
2678,554,25.2,Motorcycle,"(236160072, 236160006)"
2678,555,18.0,Motorcycle,"(236306981, 281474610)"
2679,543,10.8,Car,"(236160006, 236306981)"
2679,547,25.2,Car,"(236160006, 236160072)"
2679,548,14.4,Motorcycle,"(236306981, 281474610)"
2679,549,21.6,Car,"(236306981, 236160006)"
2679,550,25.2,Truck,"(236160072, 236160006)"
2679,551,25.2,Truck,"(236160006, 236160072)"
2679,552,21.6,Car,"(236160006, 236306981)"
2679,553,0.0,Car,"(495649040, 273461469)"
2679,554,25.2,Motorcycle,"(236160072, 236160006)"
2679,555,14.4,Motorcycle,"(236306981, 281474610)"
2680,543,14.4,Car,"(236160006, 236306981)"
2680,547,25.2,Car,"(236160006, 236160072)"
2680,548,10.8,Motorcycle,281474610
2680,549,18.0,Car,"(236306981, 236160006)"
2680,550,25.2,Truck,"(236160072, 236160006)"
2680,551,25.2,Truck,"(236160006, 236160072)"
2680,552,18.0,Car,"(236160006, 236306981)"
2680,553,0.0,Car,"(495649040, 273461469)"
2680,554,21.6,Motorcycle,"(236160072, 236160006)"
2680,555,10.8,Motorcycle,"(236306981, 281474610)"
2681,543,18.0,Car,"(236160006, 236306981)"
2681,547,25.2,Car,"(236160006, 236160072)"
2681,548,7.2,Motorcycle,"(281474610, 281474691)"
2681,549,14.4,Car,"(236306981, 236160006)"
2681,550,25.2,Truck,"(236160072, 236160006)"
2681,551,25.2,Truck,"(236160006, 236160072)"
2681,552,14.4,Car,"(236160006, 236306981)"
2681,553,0.0,Car,"(495649040, 273461469)"
2681,554,18.0,Motorcycle,"(236160072, 236160006)"
2681,555,7.2,Motorcycle,"(236306981, 281474610)"
2682,543,14.4,Car,"(236160006, 236306981)"
2682,547,25.2,Car,"(236160006, 236160072)"
2682,548,10.8,Motorcycle,"(281474610, 281474691)"
2682,549,10.8,Car,236160006
2682,550,25.2,Truck,"(236160072, 236160006)"
2682,551,25.2,Truck,"(236160006, 236160072)"
2682,552,10.8,Car,"(236160006, 236306981)"
2682,553,0.0,Car,"(495649040, 273461469)"
2682,554,14.4,Motorcycle,"(236160072, 236160006)"
2682,555,10.8,Motorcycle,281474610
2683,543,10.8,Car,"(236160006, 236306981)"
2683,547,25.2,Car,"(236160006, 236160072)"
2683,548,14.4,Motorcycle,"(281474610, 281474691)"
2683,549,7.2,Car,"(236160006, 236160072)"
2683,550,21.6,Truck,"(236160072, 236160006)"
2683,551,21.6,Truck,"(236160006, 236160072)"
2683,552,7.2,Car,"(236160006, 236306981)"
2683,553,0.0,Car,"(495649040, 273461469)"
2683,554,10.8,Motorcycle,"(236160072, 236160006)"
2683,555,7.2,Motorcycle,"(281474610, 281474691)"
2684,543,7.2,Car,"(236160006, 236306981)"
2684,547,25.2,Car,"(236160006, 236160072)"
2684,548,18.0,Motorcycle,"(281474610, 281474691)"
2684,549,10.8,Car,"(236160006, 236160072)"
2684,550,18.0,Truck,"(236160072, 236160006)"
2684,551,18.0,Truck,"(236160006, 236160072)"
2684,552,3.6,Car,"(236160006, 236306981)"
2684,553,0.0,Car,"(495649040, 273461469)"
2684,554,14.4,Motorcycle,236160006
2684,555,10.8,Motorcycle,"(281474610, 281474691)"
2685,543,10.8,Car,"(236160006, 236306981)"
2685,547,25.2,Car,"(236160006, 236160072)"
2685,548,21.6,Motorcycle,"(281474610, 281474691)"
2685,549,14.4,Car,"(236160006, 236160072)"
2685,550,14.4,Truck,"(236160072, 236160006)"
2685,551,14.4,Truck,"(236160006, 236160072)"
2685,552,0.0,Car,"(236160006, 236306981)"
2685,553,0.0,Car,"(495649040, 273461469)"
2685,554,10.8,Motorcycle,"(236160006, 236306981)"
2685,555,14.4,Motorcycle,"(281474610, 281474691)"
2686,543,7.2,Car,"(236160006, 236306981)"
2686,547,21.6,Car,"(236160006, 236160072)"
2686,548,25.2,Motorcycle,"(281474610, 281474691)"
2686,549,18.0,Car,"(236160006, 236160072)"
2686,550,10.8,Truck,"(236160072, 236160006)"
2686,551,18.0,Truck,"(236160006, 236160072)"
2686,552,3.6,Car,"(236160006, 236306981)"
2686,553,3.6,Car,273461469
2686,554,14.4,Motorcycle,"(236160006, 236306981)"
2686,555,18.0,Motorcycle,"(281474610, 281474691)"
2686,556,0.0,Motorcycle,"(236160072, 236160006)"
2687,543,3.6,Car,"(236160006, 236306981)"
2687,547,18.0,Car,"(236160006, 236160072)"
2687,548,25.2,Motorcycle,"(281474610, 281474691)"
2687,549,21.6,Car,"(236160006, 236160072)"
2687,550,14.4,Truck,"(236160072, 236160006)"
2687,551,14.4,Truck,236160072
2687,552,0.0,Car,"(236160006, 236306981)"
2687,553,0.0,Car,"(273461469, 236160072)"
2687,554,18.0,Motorcycle,"(236160006, 236306981)"
2687,555,21.6,Motorcycle,"(281474610, 281474691)"
2687,556,3.6,Motorcycle,"(236160072, 236160006)"
2687,557,0.0,Truck,"(3376781934, 281474691)"
2688,543,7.2,Car,236306981
2688,547,14.4,Car,"(236160006, 236160072)"
2688,548,21.6,Motorcycle,"(281474610, 281474691)"
